ID,TEMA,DATA,STATUS,DESCRICAO,URL,CASOS,CIDADE,UF,TIPO_ORIGEM,TIPO_SERVICO,PROBLEMA
149882201,ATENDIMENTO INDEVIDO,2022-09-09,Não respondida,FILHO HAVER QUASE 3 ANO SER ATENDER NEURO ENROLAR PRA FILHO REALMENTE NEM MEDICAÇÃO EXATO NÃO CONSEGUIR PASSAR PRO FILHO DESCUBRO NÃO NEUROPEDIATRA FILHO 6 ANO IDADE EXIGAR SER MARCAR CONSULTA PRA NEUROPEDIATRA CONSEGUIR MARCAR APLICATIVO MÉDICO DE ELE ATENDER APARTIR 18 ANO HAPVIDA MAU CONTAR TERAPIA MARCADO PRA 930 CRIANÇA ATENDER 11 HORA QUANTO CRIANÇA ESPERAR TERAPIA NEM SENTAR TRISTE LAMENTÁVEL,https://www.reclameaqui.com.br//hapvida-saude/atendimento-indevido_tRDoox9yG3lGO_dN/,60,REDENÇÃO,CE,PLANO DE SAÚDE,OUTROS,QUALIDADE DO SERVIÇO PRESTADO
149882743,ATESTADO,2022-09-09,Não respondida,REALIZEIR TELECONSULTA DIA 04092022 AGUARDEI ATESTADO MÉDICO NÃO CONDIÇÃO TRABALHAR ATESTADO CHEGAR PRESCRIÇÃO SER NÃO INFORMAÇÃO NECESSÁRIO VALIDAÇÃO EMPRESA PRECISAR ENTREGAR EMPRESA PRAZO 72H NÃO RETORNO EMPRESA ENTRAR CONTATO MESMO ABRIR OCORRÊNCIA SETOR RESPONSÁVEL NUNCA ENTRAR CONTATO COMIGO LIGO AGUARDAR DAR FALSO ESPERANÇA CLIENTE SER CASO NÃO CONSIGAR ATESTADO SER COBRAR CONSULTA REALIZAR DIA FICAR DSR NÃO SAIR PREJUDICAR SITUAÇÃO,https://www.reclameaqui.com.br//hapvida-saude/atestado_Z9EWypbT1sH66S3q/,60,FEIRA DE SANTANA,BA,HAPVIDA SAÚDE,ATENDIMENTO,"PROBLEMAS COM O ATENDIMENTO, CANAIS DE ATENDIMENTO, DEMORA NA EXECUÇÃO"
149883835,ALTERAÇÃO DE ENDEREÇO,2022-09-09,Não respondida,DIA DIA 260822 ENTRAR CONTATO SAC HAPVIDA ALTERAR ENDEREÇO DAR PRAZO 5 DIA ÚTEISATÉ NÃO RESPONDER,https://www.reclameaqui.com.br//hapvida-saude/alteracao-de-endereco_w8vzmKmXtFXVXXmL/,60,JABOATÃO DOS GUARARAPES,PE,HAPVIDA SAÚDE,ATENDIMENTO,"PROBLEMAS COM O ATENDIMENTO, CANAIS DE ATENDIMENTO"
149884949,IMPOSSÍVEL MARCAR CONSULTA,2022-09-09,Não respondida,TENTAR AGENDAR CONSULTA RETORNO MÉDICA GLENDO TUSSOLINI CLÍNICA FLOR SITE NUNCA SAIR AGENDA ATUALIZAÇÃO JA AGENDA TA ATUALIZAÇÃO NÃO SAIR NUNCA PACIENTE CONSEGUIR LEVAR EXAME VENCIR CONTA PALHAÇADAATENDIMENTO ONLINER VOCE FICAR HOOOOOORAS ESPERAR ALGUÉM ATENDAR CANSAR DESISTIR ATENDIMENTOATENDIMENTO TELEFONE AH DESCULPE SENHORA NÃO CONSIGAR NADA NEM ADIANTAR LIGAR PÉSSIMO PÉSSIMO,https://www.reclameaqui.com.br//hapvida-saude/impossivel-marcar-consulta_J5052jqwRTMNQR5k/,60,MANAUS,AM,PLANO DE SAÚDE,ATENDIMENTO,"REDE DE ATENDIMENTO, DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS"
149875153,EXAMES DE IMAGEM,2022-09-09,Não respondida,HOJE VIR CONSEGUIR MARCAR EXAME IMAGEM 23 DIA TENTATIVA FRACASSAR SO CONSEGUIR ATRAVEZ CENTRAL EMPRESA GENTE DESGASTE PODER SER EVITAR CONTAR NESCESSIDADE EXAMEMUITISSIMO HAPVIDAER VOCE NUNCA DECEPCIONAR,https://www.reclameaqui.com.br//hapvida-saude/exames-de-imagem_KhpF1Yt2O30QQLSL/,60,ALTO BOA VISTA,MT,HAPVIDA SAÚDE,ATENDIMENTO,"REDE DE ATENDIMENTO, DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS"
149920461,PROBLEMAS COM EXAMES NO CONVÊNIO ODONTOLÓGICO,2022-09-09,Não respondida,TENTAR MARCAR DOCUMENTAÇÃO ORTODÔNTICO ÚNICO CLÍNICA ACEITAR CONVÊNIO HAPVIR JUNDIAÍ SPEED X ENTRAR CONTATO INFORMAR CONVÊNIO NÃO COBRIR DOCUMENTAÇÃO ORTODÔNTICO FAZER GUIA CONVÊNIO NEGAR VERIFICAR OCORRER PLANO CONTRATEER COBRIR DOCUMENTAÇÃO,https://www.reclameaqui.com.br//hapvida-saude/problemas-com-exames-no-convenio-odontologico_M0D5hrhhqKpTRoHU/,60,VÁRZEA PAULISTA,SP,PLANO DE SAÚDE,EXAMES / PROCEDIMENTOS,FALTA DE COBERTURA DE EXAMES
150118901,REEMBOLSO,2022-09-13,Não respondida,PRECISO ATENDIMENTO URGÊNCIA PROBLEMA SÉRIO OUVIDOENTRE CONTATO CENTRAL ATENDIMENTO AGOSTO SER TER VAGA ATENDIMENTO HOSPITAL REDE DIA 19 SETEMBRO ESPERAR ATENDER JACK ABSURDO PLANO SAÚDE NÃO CLÍNICA CREDENCIAR PROFISSIONAL ESPECIALIZAR PROTOCOLO ABRIR NENHUM RESPOSTA SEQUER RESOLVER PROCURAR ATENDIMENTO CLÍNICA FIZ PAGAMENTO BOLSO ABRIR PROTOCOLO ANS RECEBI RETORNO PESSOA QUESTIONAR RESPEITO REEMBOLSO PASSAR PROCEDIMENTO SER EMAIL SOLICITAR SER ENVIAR NOTA FISCAL CÓPIA CARTEIRA IDENTIDADE CARTEIRA HABILITAÇÃO DADO BANCÁRIOSASSIM FAZER ENVIEI CONFORME SOLICITAR SURPRESA RECEBI EMAIL RETORNO PEDIR FOTO CARTÃO CONSTAR DADO BANCÁRIOSCONFORME RESSALTAR NENHUM EMAIL ENCAMINHAR INFORMAÇÃO DADO DOCUMENTO DEVER ENVIAR MENCIONA FOTO CARTÃO BANCÁRIO DADOSACONTECER TOTALMENTE DESNECESSÁRIO ENVIO FOTO CARTÃO VER DADO BANCÁRIO PASSAR EFETUAR DEPÓSITO INFORMAR DADO PESSOA RECEBER DEPÓSITOHOJE DIA SABER EMPRESA COMPROMISSO DADO RECEBER LGPD TANTO VAZAMENTO INFORMAÇÃO DAR PESSOAL DOCUMENTO PESSOAL COMPROMETER VÍTIMA PERGUNTAR REAL NECESSIDADE TANTO DOCUMENTOSAPESAR QUESTIONAR EMAIL RESPEITO NECESSIDADE ENVIO CÓPIA FOTO CARTÃO DADO BANCÁRIO NÃO OBTIVER NENHUM RESPOSTA PEDIDO SER ENVIAR FOTO ESTRATO BANCÁRIO PRAZO 72 HORA ÚTIL COLOCAR PRAZO ENVIO REPITO RESPOSTA QUESTIONAMENTO FIZ RESPEITO NECESSIDADE ENVIO DOCUMENTOSQUERO RETORNO IMEDIATO ESCLARECIMENTO CONTO ACIMA DESCREVER PROSSEGUIMENTO REEMBOLSO DIREITO ATENDIMENTO NÃO PRESTAR NECESSIDADE URGÊNCIA PLANO SAÚDE VIGENTE,https://www.reclameaqui.com.br//hapvida-saude/reembolso_uuAuSLx8MXI_CGbj/,75,FEIRA DE SANTANA,BA,PLANO DE SAÚDE,FINANCEIRO,REEMBOLSO DE PAGAMENTO
150119301,ATENDIMENTO DA RECEPÇÃO,2022-09-13,Não respondida,BEBÊ COMEÇAR TRATAMENTO ANTIBIÓTICO IM 7 DIA DIA HORÁRIO 1150AO CHEGAR RECEPÇÃO ENTRADA ATENDIMENTO RECEPCIONISTA CHAMADO LETÍCIA HOSPITAL ANO LIMO MARACANAU CE CAUSAR CONSTRANGIMENTO REJEITAR ATENDIMENTO CLIENTE ALEGAR HAVER MUDAR PODER INÍCIO ATENDIMENTO CPF CRIANÇA1 MÃE TITULAR REPOR FILHA ATENDIMENTO CPF SOLICITAR MUDAR DEVER ENVIAR EMAIL AVISAR PREVIAMENTE MUDANÇA CLIENTE PREPARE2R ATENDENTE SER ENCONTRAR ESQUINA TOTALMENTE DEBOCHA EGOCÊNTRICO MAU EDUCADA NÃO CONDIZR PROFISSIONAL HAP VIDA ATRAPALHAR HORÁRIO MEDICAÇÃO BEBÊ NÃO MELHORAR SABER CULPA3 OUTRO DIA MESMO NÃO EXIGIR CPF ALGUM SERVIR CONSTRANGIMENTO SOFRI FRENTE DESTRATAR PEÇAR SER CONVERSAR MOÇA NÃO CAUSAR PROBLEMA FUTURAMENTE APRENDA TRATAR CLIENTE,https://www.reclameaqui.com.br//hapvida-saude/atendimento-da-recepcao_3ie8YxEiNbws9LCC/,75,MARACANAÚ,CE,HAPVIDA SAÚDE,ATENDIMENTO,"PROBLEMAS COM O ATENDIMENTO, EQUIPE DE ATENDIMENTO, MAU ATENDIMENTO DO PRESTADOR DE SERVIÇO"
150119609,DESRESPEITO TOTAL COM OS USUÁRIOS DO PLANO.,2022-09-13,Não respondida,TENTAR ATENDIMENTO MÉDICO FILHA IDADE ESPINHA PEIXE GARGANTA PROCUR UNIDADE PRONTO ATENDIMENTO DIA 0609 MÉDICA ATENDER NÃO RESOLVER DEVIDO NÃO DAR VISUALIZAR ESPINHA INDICAR LEVAR LA MÉDICO OTORRINOLARINGOLOGISTA MARQUEI CONSULTA MÉDICO DIA 0909 NÃO CONSEGUIR ESPINHA PEDIR EXAME FILHA REALIZAR DIA LEVEIR EXAME DIA 1209 MÉDICO CONFORME LAUDO RECOMENDAR PROCURAR MÉDICO ESPECIALISTA CABEÇA PESCOÇO PASSAR PA FRANCISCO HAPVIDA MARÍLIA INFORMAR MÉDICO ESPECIALISTA NÃO IR ATENDER SEMANA ATENDER TERÇA FEIRO RECOMENDAR DEVER FALAR OUVIDORIO FIZ HOJE MANHÃ DIA 1309 ESPOSO CONVERSAR ASSISTENTE SOCIAL DIZER HAVER CONDIÇÃO CONSULTA ESPECIALISTA DIA 1509 CIDADE BAURUSP SER 100 KM MORO SUGERIR LEVAR FILHA REAVALIAÇÃO PA MARÍLIA MORAMOSMINHO FILHA ATENDER MÉDICA ATENCIOSO CONVERSAR FILHA COMIGO PASSAR CASO DIRIGENTE UNIDADE PA SER CONVERSAR INFORMAR MÉDICO ESPECIALISTA IR ATENDER FILHA DATA HOJE 1730 FIQUEI SATISFEITO MINUTO FILHA SAÍMO UNIDADE PA ESPOSO RECEBER LIGAÇÃO AVISAR CONSULTA MÉDICO DATA HOJE HAVER SER CANCELAR TREMENDA RESPEITO CONSUMIDOR PAGAR MENSALIDADE DIA RECEBER ATENDIMENTO PÉSSIMO QUALIDADE PLANO SAÚDEESPERO REFLITAR AGEM RESPEITO RESOLR URGENTE SITUAÇÃOMUITO INDIGNAR,https://www.reclameaqui.com.br//hapvida-saude/desrespeito-total-com-os-usuarios-do-plano_lco01f0MaimBschZ/,75,MARÍLIA,SP,PLANO DE SAÚDE,AGENDAMENTO,DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS
150119709,PÉSSIMO ATENDIMENTO,2022-09-13,Não respondida,FILHO PRECISAR EXAME HOJE DIA 13092022 HOSPITAL ANTÔNIO PRUDENTE AGUANAMBI EXAME RESSONÂNCIA MAGNÉTICO CONTRASTE MARCADO REALIZAR 920HS CHEGUEI HOSPITAL CONFIRMEIR EXAME 905 FILHO ATENDER EXATAMENTE 12HS QUASE 3HS HORÁRIO MARCAR CHAMEIR RESPONSÁVEL SETOR CHAMAR MARTA NADA RESOLVER ESPERAR CHORAR FOME SER Q JEJUM 22HS NOITE ANTERIOR NÃO BEBER NEM ÁGUA TER CRIANÇA AUTISTO HORÁRIO MARCAR 840 ATENDIR 11HS HAPVIDA TÁ FICAR MAU DESCASO CONSULTA IR MARCAR DATA DISPONÍVEL 2 TERAPIA OCUPACIONAL LIGUEI PRA MARCAR AGOSTO TER DATA OUTUBRO PLANO BOM ATENDIMENTO DEIXAR DESEJAR CLIENTE,https://www.reclameaqui.com.br//hapvida-saude/pessimo-atendimento_xbGch5sNpRATHQS9/,75,FORTALEZA,CE,HAPVIDA SAÚDE,ATENDIMENTO,"EXAMES LAB E IMAGENS, HORÁRIO DE ATENDIMENTO"
150120815,RECLAMAÇÃO ANTERIOR. MESES SEM RESPOSTA.,2022-09-13,Não respondida,VCS ADMINISTRAÇÃO HAPVER COMPRAR MINISTÉRIO PÚBLICO TBM NÃO BOM COMPRAR PRÓXIMO 30 DIA MELHOR ENTRAR CONTATO VER EMAIL LEMBRAR EMAIL,https://www.reclameaqui.com.br//hapvida-saude/reclamacao-anterior-meses-sem-resposta_Oip9_ryaJDc80jCv/,75,GOIÂNIA,GO,PLANO DE SAÚDE,ATENDIMENTO,MAU ATENDIMENTO
150121115,ESTOU AGUARDANDO LIBERAÇÃO DE UM EXAME A MAIS DE 1 MÊS,2022-09-13,Não respondida,NOITEESTAR ESPERAR LIBERAÇÃO EXAME FILHO JA ESPERAR LIGUEI NÃO SOUBERAM INFORMAR NÃO CONSIGAR EXAMENOME EXAME HLAB51 INFORMAR SAC PRA INFORMAÇÃO JA AGUARDAR NADA ESPERAR PODER CONSEGUIR INFORMAÇÃO IR COLOCAR ANEXO EMAIL RECEBI DIA 01 AGOSTO,https://www.reclameaqui.com.br//hapvida-saude/estou-aguardando-liberacao-de-um-exame-a-mais-de-1-mes_4YQf9YPyTqgCV7EJ/,75,BELA VISTA DE GOIÁS,GO,PLANO DE SAÚDE,AGENDAMENTO,DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS
150057195,PLANO PARTICULAR COM TEMPO DE ESPERA DE SERVIÇO PÚBLICO,2022-09-13,Não respondida,ESPOSO POSSUIR PLANO SAÚDE HAPVER VOLTA DIA 150822 SENTIR DOR FORTE JOELHO EMERGÊNCIA TRAUMATOLÓGICO PLANO HOSPITAL ANTONIO PRUDENTE INFORMAR MESMO AGUA JOELHO PASSAR MEDICAMENTO GELO TRATAR CASA DIA 290822 VOLTAR SENTIR DOR FORTE JOELHO VOLTA ANTONIO PRUDENTE SOLICITARAR ULTRASSONOGRAFIA RAIOX VERIFICAR HAVER CONSTATAR ROMPIMENTO PARCIAL LIGAMENTO JOELHO RETORNARMOS DOUTOR PLANTÃO EXAME PASSAR CASA APLICAÇÃO GELO MEDICAMENTO DOR DIZER NECESSÁRIO VERIFICAR ESPECIALISTA JOELHO RESOLVER SER NÃO CONSEGUIR NEM SEQUER TRATAR NECESSÁRIO CONSULTA SORTE TER MARCAR CONSULTA DESCOBRIR AGUA JOELHO ESPERAR 10 DIA DATA MESMA DIA 090922 CONSULTA ESPECIALISTA SOLICITAR RESSONÂNCIA JOELHO SEGUIDA RETORNÁSSE EXAME SABER PROCEDER CASO DE ELA VERIFICAR DATA MARCAÇÃO EXAME VIR TER DATA DIA 280922 VERIFICAR RETORNO CONSULTA DATA DIA 081022 SER QUASE 20 DIA CONSULTA 1 RETORNAR CONSULTA SER TRATAR CASO URGÊNCIA EXIJO EMPRESA VERIFICAR DATA EXAME CONSULTA ESPOSO DIFICULDADE LOCOMOÇÃO RISCO ROMPIMENTO TOTAL LIGAMENTO NÃO ENTER PAGAR CARO SERVIÇO PARTICULAR PRAZO ASSEMELHAR SUS INADMISSÍVEL PROTOCOLO 36825320220912937775CÓDIGO 02DCW007098006013,https://www.reclameaqui.com.br//hapvida-saude/plano-particular-com-tempo-de-espera-de-servico-publico_TcFM8ayY0NzCyXfC/,75,MARACANAÚ,CE,PLANO DE SAÚDE,AUTORIZAÇÃO,DEMORA NA EXECUÇÃO
150058769,EMERGENCIA HAPVIDA,2022-09-13,Não respondida,EMERGÊNCIA HAPVIDA TOTAL RESPEITO PACIENTE EMERGÊNCIA DIA 030922 CXANGARECIFE MUITO DOR COSTA PEITO MÉDICO DIZER PROBLEMA COLUNA MANDAR PROCURAR ORTOPEDISTA PASSAR REMÉDIO DIA 070922 NÃO AGUENTAR DOR VOLTAR EMERGÊNCIA ILHA LEITERECIFE ORTOPEDISTA DIZER PROBLEMA CORAÇÃO MANDAR PROCURAR CLINICO ECO ELETRO HAPVIDA DERBYRECIFE CHEGAR CLINICO DIZER NÃO PROBLEMA CARDÍACO PROBLEMA GÁSTRICO OLHAR PRA EU NÃO PASSAR EXAME NÃO NADA PASSAR REMÉDIO DIZER PRA VOLTAR 30MIN VOLTAR PASSAR 4HS ESPERAR ATENDER RETORNO ATENDER OUTRO MÉDICO DIZER PEDRA RIM SAÍ HOSPITAL 3HS MANHÃ DIAGNOSTICO BOM 4 DIAGNÓSTICO DIFERENTE BOCA EXAME OUTRO DIA DOR VOLTAR RESPEITO PACIENTE QUERER MÉDICO ORIENTADOS NÃO PASSAR EXAME NÃO ATENDER INDIGNADA CHOREI FRENTE MEDICO SENTIR CONSTRANGIR ENVERGONHAR SITUAÇÃO HUMILHANTE MAU MUITO GENTE PASSAR PROBLEMA PAGAR PLANO SAUDE CARO DIAGNOSTICA CARA,https://www.reclameaqui.com.br//hapvida-saude/emergencia-hapvida_yfMhNQRFw9xAo0cA/,75,JABOATÃO DOS GUARARAPES,PE,HAPVIDA SAÚDE,ATENDIMENTO,"PROBLEMAS COM O ATENDIMENTO, EQUIPE DE ATENDIMENTO, MAU ATENDIMENTO"
150122275,PSICOTERAPIA SEM CONTINUIDADE EM NATAL-RN,2022-09-13,Não respondida,OLÁ TRATAMENTO PSIQUIATRA PSICÓLOGO INFELIZMENTE ÁGUA ABAIXO HAPVER PSIQUIATRA DRA MANOELA DESCREDENCIAR PLANO PSICOTERAPIA PERDER CONTINUIDADE AGENDA PRA 2 FRENTE DEIXAR MARCAR 2 CONSULTA SER FINALMENTE CHEGAR DIA SESSÃO PACIENTE MARCAR HIATO 2 ATENDER CONSULTA 30 MINUTO DIGAM RESULTADO TERAPIA MUITÍSSIMO CHATEAR INFELIZMENTE SAÚDE MENTAL CLIENTE NÃO VALORIZAR,https://www.reclameaqui.com.br//hapvida-saude/psicoterapia-sem-continuidade-em-natal-rn_aTmER6ls6gf-YWuD/,75,PARNAMIRIM,RN,PLANO DE SAÚDE,AGENDAMENTO,DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS
150061197,CONSULTA CIRURGIA GERAL,2022-09-13,Não respondida,CONSULTA MARCADO 14H CHEGUEI ANTECEDÊNCIA 30 MINUTO DAR 16H AMÉRICO SAIR CONSULTÓRIO PASSAR RETORNO RECEPÇÃO QUANTO PESSOA FALTAR SURPRESA TER 27 PESSOA FRENTE NÃO AGUENTAR 50 ANO OBESA DIABETE PRESSÃO ALTO TER ALMOÇAR RECLAMAÇÃO MARCAR GENTE NÃO CONDIÇÃO ATENDER HORA MARCAR PAGAR DIA PLANO ESPOSO VERGONHA PESSOA CURURGIAR IDOSA AGUARDAR RECIFE ATENDIMENTO HAPVIDA PEDRO HORA DRA THALITO,https://www.reclameaqui.com.br//hapvida-saude/consulta-cirurgia-geral_9wIEU4AJhsQwT5Ja/,75,RECIFE,PE,PLANO DE SAÚDE,ATENDIMENTO,"MAU ATENDIMENTO, REDE DE ATENDIMENTO"
150098423,FALTA DE ATENDIMENTO EMERGÊNCIA,2022-09-13,Não respondida,IMPRESSIONANTE MÉDICO EMERGÊNCIA OFTALMOLÓGICO UNIDADE CASA FORTE ESPERAR DIA INTEIRO MÉDICO ATENDAR PARECER SUSNÃO EMERGÊNCIA SOFRIMENTO 40 PESSOA ATENDER MÉDICO,https://www.reclameaqui.com.br//hapvida-saude/falta-de-atendimento-emergencia_57SASskVYSsXSszU/,75,RECIFE,PE,PLANO DE SAÚDE,ATENDIMENTO,"MAU ATENDIMENTO DO PRESTADOR DE SERVIÇO, REDE DE ATENDIMENTO"
150097947,QUANDO FAÇO UMA REMARCAÇÃO PERCO A SESSÃO DE FISIOTERAPIA.,2022-09-13,Não respondida,FAZER TRATAMENTO DOR COSTA CLÍNICA OUVIR TALENTO UNIDADE TAGUATINGAACONTECE PRECISAR REMARCAR SESSÃO FIZ DIA ANTECEDÊNCIA FICO SABER PERDI SESSÃO AVISAR NÃO IR SESSÃO ENTRAR MAU ÚLTIMO SESSÃO FISIOTERAPEUTA PEDIR SESSÃO INFORMARIO TRATAMENTO ACABAR FICO SITUAÇÃO ACHAR PIOR INDISPOSIÇÃO SOLUÇÃO ATENDENTE ANO REGINA TENTAR GASTAR DE ELA INFORMAR NÃO DEVER PEDIR REMARCAR NÃO TENTAR ENTRAR CONTATO FISIOTERAPEUTA SIMPLESMENTE CONTINUAR TRATAMENTO FICAR ENVIAR CONTRATO ASSINAR CLÍNICA REFORÇAR NECESSIDADE TRABALHAR MENSAGEM TEXTO RESPOSTA VAGA PERCEBO NÃO DEDICAR ENTENDER TOM CONVERSA LIGAÇÃO DESCONFORTÁVEL TENTAR IMPOR NÃO DISCUTIR SOLUÇÃO INSISTIR TRATAR NÃO PODER PEDIR REMARCAR CONSULTA SUMA CONTINUAR PEDIR RESPONDAR SEGUIR TRATAMENTO PRECISO NOVAMENTE ORTOPEDISTA CONTINUAR FREQUENTAR SESSÃO,https://www.reclameaqui.com.br//hapvida-saude/quando-faco-uma-remarcacao-perco-a-sessao-de-fisioterapia_b9OwB8gubpOnRRAI/,75,BRASÍLIA,DF,PLANO DE SAÚDE,ATENDIMENTO,MAU ATENDIMENTO
150097683,NÃO QUER AUTORIZAR DIU HORMONAL! ISSO É HUMILHANTE,2022-09-13,Não respondida,DIA 24082022 ENCAMINHEI PEDIDO DIU HORMONAL HOJE ENROLAR 1 REPOSTA FALAR PRECISAR RESULTADO HEMOGRAMA ULTRASSOM LIGUEI EXPLIQUAR MÉDICA SOLICITAR FIZESSE ULTRASSOM 10 DIA COLOCAR DIU DIZER IR COMUNICAR DEPARTAMENTO RESPONSÁVEL IR RETORNAR DATA HOJE 06092022 NÃO RETORNAR LIGUAR HOJE DIZER IMAGEM NÃO LEGÍVEL IMAGEM LEGÍVEL RAPAZ ATENDER FALAR CONTRÁRIO GUIADIA 0909 PRESENCIALMENTE AUTORIZAR CANCELAR GUIA DIFICULDADE AUTORIZAR NÃO RESOLVER IR PROCON,https://www.reclameaqui.com.br//hapvida-saude/nao-quer-autorizar-diu-hormonal-isso-e-humilhante_r7nh1JpDcGGoqNBq/,75,GOIANIRA,GO,PLANO DE SAÚDE,EXAMES / PROCEDIMENTOS,"DEMORA PARA AUTORIZAÇÃO DE CONSULTAS, EXAMES E CIRURGIAS"
150096437,FICAM LIGANDO E OFERECENDO PLANO DE SAÚDE POR LIGAÇÃO E WHATSUP,2022-09-13,Não respondida,VENHO FREQUÊNCIA RECEBER LIGAÇÃO MENSAGEM WHATSUP VENDEDOR HAPVIDO OFERECER PLANO SAÚDE LIGUEI 08532559090 NÃO RESOLVER REMOÇÃO CADASTRO TELEFONE MARTKETING EMPRESA NÃO VÍNCULO NÃO INTERESSE ADQUIRIR NENHUM PRODUTO EMPRESA INCOMODAR HORÁRIO HORÁRIO ADMINISTRATIVO,https://www.reclameaqui.com.br//hapvida-saude/ficam-ligando-e-oferecendo-plano-de-saude-por-ligacao-e-whatsup_t8eCF3A2PlZ9sVO8/,75,SÃO GONÇALO DO AMARANTE,CE,HAPVIDA SAÚDE,ADMINISTRATIVO,
150094681,CONVÊNIO PÉSSIMO,2022-09-13,Não respondida,HAVER 2 ESPOSO MUDAR EMPREGO EMPRESA DIREITO CONVÊNIO HAPVER FILHO 3 ANO DIFICULDADE FALA PROCURAR ESPECIALISTA CONVÊNIO FONO DIFICULDADE ENORME CONSEGUIR CONSULTA DIA 1008 ATENDENTE LIGA FALAR MÉDICO PASSAR TER AGENDAR AVALIAÇÃO FIQUEI BRAR ENFIM DOENÇA NÃO ESCOLHE DIA NEM HORA ATENDENTE REMARCAR HORÁRIO ÓTIMO SEMANA CONSULTA LIGAR DIZER TER REMARCAR HORÁRIO PQ AVALIAÇÃO NÃO FAZER HORÁRIO HAVER AGENDAR FALAR BRINCADEIRA NÉ MARCAR AVALIAÇÃO DIA 3008 FILHO DIA MÉDICO HORA CONSULTA FILHO ENTRAR REUNIÃO NÃO SAIAR EM ISSO CLÍNICA ENCHER CRIANÇA ATENDER MÉDICO NÃO FICAR NEM 3 MINUTO DAR PAPEL PRA PASSAR RECEPÇÃO AUTORIZAÇÃO COMEÇAR ACOMPANHAMENTO COMIGO RECEPÇÃO EXPLICAR CASO ATENDENTE DEVER MARCAR URGÊNCIA FILHO TER ATRASO SIGNIFICATIVO PRECISAR COMEÇAR ANTESHOJE RETORNAR CLÍNICA NINGUÉM ENTRAR CONTATO COMIGO SURPRESA HOJE CLÍNICA ATENDIMENTO MOÇA ATENDER DIZER NÃO LIGAR PQ 33 CRIANÇA FILA ESPERA CLÍNICA COMPORTA 1 MÉDICO FONO OI DIZER PRA CONVÊNIO 1000 CLIENTE 1 FONO ADIANTAR CLÍNICA MÉDICO PRECISAR CONTRATAR OUTRO ESPECIALISTA NADA AH ENCAMINHAR PEDRO PRO NEURO PIORAR PQ CLÍNICA NÃO DISPOR PROFISSIONAL TEMPO SABER IMPORTÂNCIA DIAGNÓSTICO RÁPIDO NEGLIGENCIAR PESSOA SAÚDE NÃO BRINCADEIRA NÃO OFERTAR NÃO OFERTAR PLANO PESSOA MUNDO CONVÊNIO ESPERAR ATENDIMENTO MELHORMANDAR RECLAMAÇÃO OUVIDORIO VIA EMAIL VOLTAR DIZER 2 ESTANCIA NEM CANAL COMUNICAÇÃO CLARO,https://www.reclameaqui.com.br//hapvida-saude/convenio-pessimo_pJGATML-XrpvxSEn/,75,SÃO PAULO,SP,PLANO DE SAÚDE,AGENDAMENTO,DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS
150092651,DESCASOS COM MÉDICO,2022-09-13,Não respondida,ORTOPEDISTA Q ENTRAR SALA PERGUNTAR Q AJUDAR DIZER Q SOFRO DOR HORRÍVEL COSTA CARA DIZER VC Q VC PESO SER ARROGANTE AFINAL ESPELHO CASA DIZER VC PRECISAR PRATICAR EXERCÍCIO FÍSICO DIZER Q PRÁTICO MUSCULAÇÃO NATAÇÃO DIZER Q N NADA FALAR EXAME PQ COLUNA CHEGAR TRAVAR VC PRECISAR PERDER PESO CONTINUAR DIZER Q ACOMPANHAR INSISTIR Q N EXAME Q SER HÉRNIA REMEDIAR AI DIZER DESCOBRIR Q DIZER Q CONSULTA DE ELA N PASSAR EXAME AI ELN PASSAR NEM REMEDIO RESPONDER VC DIZER Q N QUERER REMEDIAR AI CHAMEIR EDITADO RECLAME DIZER Q PASSAR REMEDIAR Q QUERER EXAME Q TRATAR ÚNICO Q VC ACIMA PESO SER Q N OBÊS SEIO FICO VER DESCASO DE ESSE PROFISSIONAL HAPVIDA PQ PAGAR PLANO PRECISO ACONTECER REVOLTAR,https://www.reclameaqui.com.br//hapvida-saude/descasos-com-medico__oW8f9HlkCzdgMr2/,75,FORTALEZA,CE,HAPVIDA SAÚDE,ATENDIMENTO,"QUALIDADE DO SERVIÇO PRESTADO, EQUIPE DE ATENDIMENTO"
149955081,CIRURGIA,2022-09-13,Não respondida,ESPERAR HAPVIDA MARCAR CIRURGIA CATARATA RESOLVER MARCAR DIA 10 SETEMBRO 2022 DIA MARCAR CANCELAR APARELHO QUEBRADO,https://www.reclameaqui.com.br//hapvida-saude/cirurgia_P3TeyDAAe2NyjbqN/,75,SALVADOR,BA,HAPVIDA SAÚDE,OUTROS,"CHÁ E FITOTERÁPICOS, PRODUTOS NATURAIS"
